Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Region,Postal_Code,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit
3158,CA-2015-139584,2015-08-24,2015-08-28,"Standard Class",EM-13810,"Eleni McCrary",Corporate,"United States","New York City","New York",East,10009,TEC-AC-10001266,Technology,Accessories,"Memorex Micro Travel Drive 8 GB",26.00,2,0.00,11.70
3160,US-2016-162677,2016-03-26,2016-03-27,"First Class",DB-13210,"Dean Braden",Consumer,"United States",Jacksonville,"North Carolina",South,28540,TEC-AC-10001314,Technology,Accessories,"Case Logic 2.4GHz Wireless Keyboard",119.98,3,0.20,-18.00
3166,CA-2014-153969,2014-09-21,2014-09-25,"Standard Class",HF-14995,"Herbert Flentye",Consumer,"United States","San Francisco",California,West,94109,TEC-PH-10001299,Technology,Phones,"Polycom CX300 Desktop Phone USB VoIP phone",239.98,2,0.20,24.00
3177,US-2017-132059,2017-09-23,2017-09-29,"Standard Class",AP-10915,"Arthur Prichep",Consumer,"United States","Fort Collins",Colorado,West,80525,TEC-AC-10003280,Technology,Accessories,"Belkin F8E887 USB Wired Ergonomic Keyboard",47.98,2,0.20,0.60
3183,CA-2017-152912,2017-11-09,2017-11-12,"Second Class",BM-11650,"Brian Moss",Corporate,"United States",Columbia,Maryland,East,21044,TEC-AC-10004666,Technology,Accessories,"Maxell iVDR EX 500GB Cartridge",826.62,3,0.00,355.45
3188,CA-2017-159352,2017-03-12,2017-03-17,"Standard Class",KB-16585,"Ken Black",Corporate,"United States",Lowell,Massachusetts,East,1852,TEC-PH-10004700,Technology,Phones,"PowerGen Dual USB Car Charger",69.93,7,0.00,32.17
3192,CA-2017-123981,2017-10-02,2017-10-08,"Standard Class",RW-19630,"Rob Williams",Corporate,"United States","New York City","New York",East,10035,TEC-PH-10002115,Technology,Phones,"Plantronics 81402",65.99,1,0.00,17.16
3197,CA-2017-109750,2017-07-22,2017-07-28,"Standard Class",FH-14365,"Fred Hopkins",Corporate,"United States","New York City","New York",East,10009,TEC-PH-10000702,Technology,Phones,"Square Credit Card Reader, 4 1/2" x 4 1/2" x 1", White",29.97,3,0.00,14.09
3199,CA-2014-131527,2014-12-01,2014-12-07,"Standard Class",TB-21280,"Toby Braunhardt",Consumer,"United States",Jacksonville,"North Carolina",South,28540,TEC-PH-10001644,Technology,Phones,"BlueLounge Milo Smartphone Stand, White/Metallic",95.97,4,0.20,9.60
3203,CA-2014-158372,2014-11-10,2014-11-16,"Standard Class",RD-19900,"Ruben Dartt",Consumer,"United States","San Diego",California,West,92037,TEC-PH-10002103,Technology,Phones,"Jabra SPEAK 410",601.54,8,0.20,60.15
3204,CA-2014-158372,2014-11-10,2014-11-16,"Standard Class",RD-19900,"Ruben Dartt",Consumer,"United States","San Diego",California,West,92037,TEC-AC-10004209,Technology,Accessories,"Memorex Froggy Flash Drive 4 GB",10.99,1,0.00,4.29
3209,CA-2016-108882,2016-01-09,2016-01-15,"Standard Class",LA-16780,"Laura Armstrong",Corporate,"United States",Fresno,California,West,93727,TEC-AC-10000420,Technology,Accessories,"Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning",349.95,5,0.00,118.98
3210,CA-2016-108882,2016-01-09,2016-01-15,"Standard Class",LA-16780,"Laura Armstrong",Corporate,"United States",Fresno,California,West,93727,TEC-PH-10002726,Technology,Phones,"netTALK DUO VoIP Telephone Service",377.93,9,0.20,141.72
3217,CA-2014-114433,2014-05-13,2014-05-17,"Standard Class",NP-18325,"Naresj Patel",Consumer,"United States",Oakland,California,West,94601,TEC-AC-10002800,Technology,Accessories,"Plantronics Audio 478 Stereo USB Headset",149.97,3,0.00,52.49
3219,CA-2017-104640,2017-11-10,2017-11-16,"Standard Class",FH-14275,"Frank Hawley",Corporate,"United States","New York City","New York",East,10024,TEC-PH-10002200,Technology,Phones,"Aastra 6757i CT Wireless VoIP phone",430.88,2,0.00,124.96
3222,US-2015-137008,2015-10-02,2015-10-08,"Standard Class",JP-15460,"Jennifer Patt",Corporate,"United States",Lakewood,"New Jersey",East,8701,TEC-AC-10000892,Technology,Accessories,"NETGEAR N750 Dual Band Wi-Fi Gigabit Router",90.00,1,0.00,32.40
3225,CA-2014-108189,2014-10-02,2014-10-05,"First Class",ES-14080,"Erin Smith",Corporate,"United States",Tempe,Arizona,West,85281,TEC-PH-10001760,Technology,Phones,"Bose SoundLink Bluetooth Speaker",318.40,2,0.20,107.46
3228,CA-2014-108189,2014-10-02,2014-10-05,"First Class",ES-14080,"Erin Smith",Corporate,"United States",Tempe,Arizona,West,85281,TEC-PH-10001557,Technology,Phones,"Pyle PMP37LED",230.38,3,0.20,20.16
3229,CA-2014-108189,2014-10-02,2014-10-05,"First Class",ES-14080,"Erin Smith",Corporate,"United States",Tempe,Arizona,West,85281,TEC-AC-10003038,Technology,Accessories,"Kingston Digital DataTraveler 16GB USB 2.0",7.16,1,0.20,-0.09
3240,US-2016-127971,2016-11-20,2016-11-27,"Standard Class",DW-13195,"David Wiener",Corporate,"United States",Houston,Texas,Central,77095,TEC-PH-10003095,Technology,Phones,"Samsung HM1900 Bluetooth Headset",122.92,7,0.20,46.10
3244,CA-2017-113355,2017-12-01,2017-12-05,"Standard Class",SJ-20215,"Sarah Jordon",Consumer,"United States","Grand Prairie",Texas,Central,75051,TEC-PH-10004912,Technology,Phones,"Cisco SPA112 2 Port Phone Adapter",219.80,5,0.20,24.73
3246,US-2017-140907,2017-12-10,2017-12-12,"Second Class",BP-11185,"Ben Peterman",Corporate,"United States",Seattle,Washington,West,98103,TEC-AC-10004510,Technology,Accessories,"Logitech Desktop MK120 Mouse and keyboard Combo",49.08,3,0.00,4.91
3250,CA-2016-159730,2016-09-17,2016-09-21,"Standard Class",SJ-20125,"Sanjit Jacobs","Home Office","United States",Seattle,Washington,West,98103,TEC-PH-10002085,Technology,Phones,"Clarity 53712",105.58,2,0.20,7.92
3254,CA-2017-110373,2017-10-27,2017-10-30,"Second Class",MA-17560,"Matt Abelman","Home Office","United States",Chicago,Illinois,Central,60610,TEC-PH-10001536,Technology,Phones,"Spigen Samsung Galaxy S5 Case Wallet",27.18,2,0.20,2.04
3255,CA-2016-155474,2016-07-08,2016-07-14,"Standard Class",CC-12220,"Chris Cortes",Consumer,"United States",Seattle,Washington,West,98105,TEC-PH-10001580,Technology,Phones,"Logitech Mobile Speakerphone P710e - speaker phone",107.98,1,0.20,9.45
3262,CA-2014-140662,2014-11-17,2014-11-19,"First Class",TS-21205,"Thomas Seio",Corporate,"United States","San Francisco",California,West,94109,TEC-AC-10001314,Technology,Accessories,"Case Logic 2.4GHz Wireless Keyboard",99.98,2,0.00,8.00
3268,CA-2014-143840,2014-05-22,2014-05-29,"Standard Class",EH-14185,"Evan Henry",Consumer,"United States",Decatur,Alabama,South,35601,TEC-PH-10002660,Technology,Phones,"Nortel Networks T7316 E Nt8 B27",135.98,2,0.00,34.00
3269,CA-2014-143840,2014-05-22,2014-05-29,"Standard Class",EH-14185,"Evan Henry",Consumer,"United States",Decatur,Alabama,South,35601,TEC-PH-10003171,Technology,Phones,"Plantronics Encore H101 Dual Earpieces Headset",44.95,1,0.00,12.59
3270,CA-2014-115980,2014-07-15,2014-07-19,"Standard Class",VW-21775,"Victoria Wilson",Corporate,"United States","Sioux Falls","South Dakota",Central,57103,TEC-AC-10003709,Technology,Accessories,"Maxell 4.7GB DVD-R 5/Pack",2.97,3,0.00,1.31
3272,CA-2015-155145,2015-12-27,2015-12-29,"Second Class",KN-16450,"Kean Nguyen",Corporate,"United States",Visalia,California,West,93277,TEC-AC-10003709,Technology,Accessories,"Maxell 4.7GB DVD-R 5/Pack",7.92,8,0.00,3.48
3274,CA-2017-133865,2017-05-08,2017-05-12,"Standard Class",PS-19045,"Penelope Sewall","Home Office","United States","Los Angeles",California,West,90032,TEC-CO-10001046,Technology,Copiers,"Canon Imageclass D680 Copier / Fax",3359.95,6,0.20,1049.99
3278,CA-2014-102988,2014-04-05,2014-04-09,"Second Class",GM-14695,"Greg Maxwell",Corporate,"United States",Alexandria,Virginia,South,22304,TEC-PH-10001615,Technology,Phones,"AT&T CL82213",28.99,1,0.00,8.41
3282,US-2014-117170,2014-09-17,2014-09-24,"Standard Class",KT-16465,"Kean Takahito",Consumer,"United States",Raleigh,"North Carolina",South,27604,TEC-AC-10001109,Technology,Accessories,"Logitech Trackman Marble Mouse",47.98,2,0.20,13.20
3288,CA-2015-157770,2015-12-13,2015-12-15,"First Class",RD-19585,"Rob Dowd",Consumer,"United States",Temecula,California,West,92592,TEC-PH-10001530,Technology,Phones,"Plantronics Voyager Pro Legend",494.38,3,0.20,49.44
3290,CA-2015-157770,2015-12-13,2015-12-15,"First Class",RD-19585,"Rob Dowd",Consumer,"United States",Temecula,California,West,92592,TEC-AC-10001552,Technology,Accessories,"Logitech K350 2.4Ghz Wireless Keyboard",248.85,5,0.00,27.37
3291,CA-2015-157770,2015-12-13,2015-12-15,"First Class",RD-19585,"Rob Dowd",Consumer,"United States",Temecula,California,West,92592,TEC-AC-10003399,Technology,Accessories,"Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive",36.24,1,0.00,15.22
3296,CA-2017-113418,2017-10-01,2017-10-03,"First Class",CM-12655,"Corinna Mitchell","Home Office","United States","New York City","New York",East,10035,TEC-MA-10002428,Technology,Machines,"Fellowes Powershred HS-440 4-Sheet High Security Shredder",1704.89,11,0.00,767.20
3299,CA-2017-136308,2017-11-16,2017-11-16,"Same Day",MW-18235,"Mitch Willingham",Corporate,"United States","San Francisco",California,West,94122,TEC-MA-10000488,Technology,Machines,"Bady BDG101FRU Card Printer",1919.98,3,0.20,216.00
3302,US-2014-159926,2014-11-18,2014-11-22,"Standard Class",CS-11950,"Carlos Soltero",Consumer,"United States",Philadelphia,Pennsylvania,East,19140,TEC-PH-10001128,Technology,Phones,"Motorola Droid Maxx",539.96,6,0.40,-107.99
3306,CA-2014-104738,2014-12-30,2015-01-01,"Second Class",SP-20620,"Stefania Perrino",Corporate,"United States",Laredo,Texas,Central,78041,TEC-PH-10002468,Technology,Phones,"Plantronics CS 50-USB - headset - Convertible, Monaural",217.58,2,0.20,19.04
3307,CA-2014-104738,2014-12-30,2015-01-01,"Second Class",SP-20620,"Stefania Perrino",Corporate,"United States",Laredo,Texas,Central,78041,TEC-PH-10000576,Technology,Phones,"AT&T 1080 Corded phone",328.78,3,0.20,28.77
3309,CA-2014-104738,2014-12-30,2015-01-01,"Second Class",SP-20620,"Stefania Perrino",Corporate,"United States",Laredo,Texas,Central,78041,TEC-AC-10003628,Technology,Accessories,"Logitech 910-002974 M325 Wireless Mouse for Web Scrolling",47.98,2,0.20,14.40
3330,CA-2014-165309,2014-11-11,2014-11-15,"Standard Class",KD-16270,"Karen Daniels",Consumer,"United States",Houston,Texas,Central,77095,TEC-PH-10003505,Technology,Phones,"Geemarc AmpliPOWER60",148.48,2,0.20,16.70
3331,CA-2014-165309,2014-11-11,2014-11-15,"Standard Class",KD-16270,"Karen Daniels",Consumer,"United States",Houston,Texas,Central,77095,TEC-PH-10004959,Technology,Phones,"Classic Ivory Antique Telephone ZL1810",241.18,3,0.20,15.07
3332,CA-2017-122595,2017-12-14,2017-12-20,"Standard Class",GM-14455,"Gary Mitchum","Home Office","United States",Chicago,Illinois,Central,60653,TEC-AC-10000474,Technology,Accessories,"Kensington Expert Mouse Optical USB Trackball for PC or Mac",227.98,3,0.20,28.50
3333,CA-2017-122595,2017-12-14,2017-12-20,"Standard Class",GM-14455,"Gary Mitchum","Home Office","United States",Chicago,Illinois,Central,60653,TEC-PH-10003095,Technology,Phones,"Samsung HM1900 Bluetooth Headset",52.68,3,0.20,19.76
3336,US-2017-109253,2017-08-21,2017-08-22,"First Class",PR-18880,"Patrick Ryan",Consumer,"United States",Oakland,California,West,94601,TEC-PH-10004667,Technology,Phones,"Cisco 8x8 Inc. 6753i IP Business Phone System",431.97,4,0.20,37.80
3344,CA-2016-145982,2016-08-27,2016-09-01,"Second Class",TB-21055,"Ted Butterfield",Consumer,"United States",Quincy,Massachusetts,East,2169,TEC-PH-10000011,Technology,Phones,"PureGear Roll-On Screen Protector",59.97,3,0.00,28.79
3351,CA-2016-147536,2016-12-26,2016-12-31,"Standard Class",AR-10510,"Andrew Roberts",Consumer,"United States","New York City","New York",East,10024,TEC-AC-10003280,Technology,Accessories,"Belkin F8E887 USB Wired Ergonomic Keyboard",89.97,3,0.00,18.89
3353,US-2014-134733,2014-09-23,2014-09-28,"Standard Class",BM-11650,"Brian Moss",Corporate,"United States","San Diego",California,West,92037,TEC-PH-10002726,Technology,Phones,"netTALK DUO VoIP Telephone Service",83.98,2,0.20,31.49
3354,US-2014-150434,2014-07-19,2014-07-24,"Standard Class",CA-12310,"Christine Abelman",Corporate,"United States",Bristol,Connecticut,East,6010,TEC-PH-10000895,Technology,Phones,"Polycom VVX 310 VoIP phone",359.98,2,0.00,93.59
3360,CA-2016-139234,2016-05-06,2016-05-10,"Standard Class",AF-10870,"Art Ferguson",Consumer,"United States",Chicago,Illinois,Central,60610,TEC-AC-10004510,Technology,Accessories,"Logitech Desktop MK120 Mouse and keyboard Combo",26.18,2,0.20,-3.27
3371,CA-2016-134887,2016-03-25,2016-03-25,"Same Day",TB-21280,"Toby Braunhardt",Consumer,"United States",Norman,Oklahoma,Central,73071,TEC-AC-10003832,Technology,Accessories,"Logitech P710e Mobile Speakerphone",1287.45,5,0.00,244.62
3376,CA-2015-161718,2015-12-04,2015-12-10,"Standard Class",SO-20335,"Sean O'Donnell",Consumer,"United States",Hempstead,"New York",East,11550,TEC-PH-10000376,Technology,Phones,"Square Credit Card Reader",39.96,4,0.00,10.39
3385,CA-2015-130659,2015-12-04,2015-12-09,"Second Class",MS-17365,"Maribeth Schnelling",Consumer,"United States","New York City","New York",East,10035,TEC-PH-10004586,Technology,Phones,"Wilson SignalBoost 841262 DB PRO Amplifier Kit",1799.75,5,0.00,539.93
3388,CA-2017-148404,2017-10-07,2017-10-11,"Standard Class",Dp-13240,"Dean percer","Home Office","United States",Charlotte,"North Carolina",South,28205,TEC-PH-10004447,Technology,Phones,"Toshiba IPT2010-SD IP Telephone",222.38,2,0.20,16.68
3392,CA-2014-166471,2014-08-09,2014-08-13,"Standard Class",MG-17650,"Matthew Grinstein","Home Office","United States",Seattle,Washington,West,98103,TEC-PH-10001530,Technology,Phones,"Cisco Unified IP Phone 7945G VoIP phone",1091.17,4,0.20,68.20
3393,CA-2014-166471,2014-08-09,2014-08-13,"Standard Class",MG-17650,"Matthew Grinstein","Home Office","United States",Seattle,Washington,West,98103,TEC-PH-10000038,Technology,Phones,"Jawbone MINI JAMBOX Wireless Bluetooth Speaker",219.17,2,0.20,-43.83
3399,CA-2014-102274,2014-11-21,2014-11-26,"Standard Class",DH-13075,"Dave Hallsten",Corporate,"United States",Richmond,Kentucky,South,40475,TEC-PH-10002923,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",36.99,1,0.00,9.99
3423,CA-2016-134803,2016-05-28,2016-06-03,"Standard Class",CL-12565,"Clay Ludtke",Consumer,"United States","Los Angeles",California,West,90004,TEC-AC-10002217,Technology,Accessories,"Imation Clip USB flash drive - 8 GB",131.60,7,0.00,7.90
3425,CA-2016-134803,2016-05-28,2016-06-03,"Standard Class",CL-12565,"Clay Ludtke",Consumer,"United States","Los Angeles",California,West,90004,TEC-MA-10001972,Technology,Machines,"Okidata C331dn Printer",558.40,2,0.20,41.88
3453,CA-2014-157609,2014-03-16,2014-03-21,"Second Class",KN-16705,"Kristina Nunn","Home Office","United States",Raleigh,"North Carolina",South,27604,TEC-PH-10002415,Technology,Phones,"Polycom VoiceStation 500 Conference phone",471.92,2,0.20,29.50
3457,CA-2017-136448,2017-09-16,2017-09-18,"First Class",AS-10090,"Adam Shillingsburg",Consumer,"United States",Philadelphia,Pennsylvania,East,19143,TEC-AC-10001109,Technology,Accessories,"Logitech Trackman Marble Mouse",71.98,3,0.20,19.79
3461,CA-2017-136448,2017-09-16,2017-09-18,"First Class",AS-10090,"Adam Shillingsburg",Consumer,"United States",Philadelphia,Pennsylvania,East,19143,TEC-AC-10003628,Technology,Accessories,"Logitech 910-002974 M325 Wireless Mouse for Web Scrolling",47.98,2,0.20,14.40
3462,CA-2017-114258,2017-11-05,2017-11-10,"Second Class",EM-13825,"Elizabeth Moffitt",Corporate,"United States",Dallas,Texas,Central,75081,TEC-PH-10003012,Technology,Phones,"Nortel Meridian M3904 Professional Digital phone",492.77,4,0.20,55.44
3465,CA-2017-128699,2017-12-03,2017-12-05,"Second Class",ND-18370,"Natalie DeCherney",Consumer,"United States",Jacksonville,Florida,South,32216,TEC-AC-10001990,Technology,Accessories,"Kensington Orbit Wireless Mobile Trackball for PC and Mac",47.99,1,0.20,7.20
3473,CA-2017-122644,2017-11-12,2017-11-17,"Standard Class",SF-20965,"Sylvia Foulston",Corporate,"United States",Columbus,Ohio,East,43229,TEC-AC-10003614,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",18.54,2,0.20,3.01
3475,CA-2017-111815,2017-03-03,2017-03-10,"Standard Class",EP-13915,"Emily Phan",Consumer,"United States","Dearborn Heights",Michigan,Central,48127,TEC-AC-10002926,Technology,Accessories,"Logitech Wireless Marathon Mouse M705",99.98,2,0.00,42.99
3476,CA-2016-144911,2016-11-27,2016-11-30,"First Class",RW-19630,"Rob Williams",Corporate,"United States","Overland Park",Kansas,Central,66212,TEC-AC-10004633,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",34.95,5,0.00,15.38
3478,CA-2014-143385,2014-08-31,2014-09-05,"Standard Class",SJ-20500,"Shirley Jackson",Consumer,"United States","Santa Fe","New Mexico",West,87505,TEC-AC-10001635,Technology,Accessories,"KeyTronic KT400U2 - Keyboard - Black",92.52,9,0.00,18.50
3483,CA-2014-124688,2014-08-27,2014-08-29,"First Class",CC-12610,"Corey Catlett",Corporate,"United States",Springfield,Virginia,South,22153,TEC-PH-10000455,Technology,Phones,"GE 30522EE2",579.95,5,0.00,168.19
3487,US-2016-134761,2016-11-30,2016-11-30,"Same Day",DB-13210,"Dean Braden",Consumer,"United States",Hickory,"North Carolina",South,28601,TEC-PH-10002890,Technology,Phones,"AT&T 17929 Lendline Telephone",36.19,1,0.20,2.71
3494,CA-2017-142034,2017-09-24,2017-09-28,"Standard Class",KB-16240,"Karen Bern",Corporate,"United States","Saint Cloud",Minnesota,Central,56301,TEC-AC-10002305,Technology,Accessories,"KeyTronic E03601U1 - Keyboard - Beige",72.00,4,0.00,12.96
3495,CA-2017-142034,2017-09-24,2017-09-28,"Standard Class",KB-16240,"Karen Bern",Corporate,"United States","Saint Cloud",Minnesota,Central,56301,TEC-AC-10000990,Technology,Accessories,"Imation Bio 2GB USB Flash Drive Imation Corp",655.90,5,0.00,275.48
3500,CA-2016-108616,2016-09-29,2016-10-03,"Standard Class",JK-15730,"Joe Kamberova",Consumer,"United States",Mobile,Alabama,South,36608,TEC-AC-10000420,Technology,Accessories,"Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning",209.97,3,0.00,71.39
3504,CA-2017-125115,2017-04-10,2017-04-10,"Same Day",RD-19930,"Russell D'Ascenzo",Consumer,"United States",Austin,Texas,Central,78745,TEC-AC-10001714,Technology,Accessories,"Logitech MX Performance Wireless Mouse",95.74,3,0.20,20.34
3506,CA-2014-166863,2014-06-20,2014-06-24,"Standard Class",SC-20020,"Sam Craven",Consumer,"United States",Plano,Texas,Central,75023,TEC-PH-10000369,Technology,Phones,"HTC One Mini",201.58,2,0.20,20.16
3511,CA-2014-166863,2014-06-20,2014-06-24,"Standard Class",SC-20020,"Sam Craven",Consumer,"United States",Plano,Texas,Central,75023,TEC-MA-10001972,Technology,Machines,"Okidata C331dn Printer",418.80,2,0.40,-97.72
3516,CA-2016-168536,2016-12-20,2016-12-24,"Standard Class",SC-20800,"Stuart Calhoun",Consumer,"United States",Jackson,Mississippi,South,39212,TEC-AC-10002323,Technology,Accessories,"SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card",66.30,3,0.00,8.62
3518,US-2016-113649,2016-08-09,2016-08-12,"First Class",HA-14920,"Helen Andreada",Consumer,"United States",Fayetteville,"North Carolina",South,28314,TEC-PH-10002350,Technology,Phones,"Apple EarPods with Remote and Mic",44.78,2,0.20,4.48
3523,CA-2016-114482,2016-11-21,2016-11-25,"Second Class",DM-13345,"Denise Monton",Corporate,"United States","Des Moines",Iowa,Central,50315,TEC-PH-10001580,Technology,Phones,"Logitech Mobile Speakerphone P710e - speaker phone",404.94,3,0.00,109.33
3524,CA-2016-137673,2016-09-05,2016-09-10,"Standard Class",ML-17395,"Marina Lichtenstein",Corporate,"United States","San Diego",California,West,92105,TEC-AC-10002345,Technology,Accessories,"HP Standard 104 key PS/2 Keyboard",116.00,8,0.00,29.00
